id,loan_amnt,term,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,title,zip_code,addr_state,DTI Ratio %,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,installment,default_risk,loan_status,credit_score_bucket,credit_score_range,monthly_income,payment_to_income_ratio (%)
1004432,14304, 36 months,16.4,D,D5,Project Manager,,RENT,56276.487793454806,Verified,Feb-2018,credit_card,credit_card,353xx,MS,10.511114352922831,Dec-2005,719,723,0,9,0,13734,25.79179336073949,12,Fractional Funded,Individual,5,1,505.72,0,Fully Paid,Good,4,4689.707316121234,10.783615392405155
1004433,28527, 36 months,5.77,A,A4,Sales,,RENT,36053.88678389323,Source Verified,Jun-2015,debt_consolidation,debt_consolidation,134xx,VA,14.472616052375423,Jun-1990,682,686,1,12,0,28275,21.647797120352703,29,Fractional Funded,Individual,0,0,864.88,0,Fully Paid,Good,4,3004.4905653244355,28.78624449621486
1004434,19074, 60 months,20.92,E,E5,Project Manager,6 years,MORTGAGE,59664.41863969461,Not Verified,Jan-2016,other,other,378xx,NY,12.453177350446648,Aug-2005,826,830,2,13,2,23871,7.502424992240463,24,Fractional Funded,Individual,0,0,515.16,0,Fully Paid,Excellent,4,4972.034886641218,10.361150147681455
1004435,16549, 60 months,6.29,A,A2,,< 1 year,MORTGAGE,57119.129941127874,Verified,Oct-2018,home_improvement,home_improvement,867xx,AR,29.352056032516977,Feb-1993,728,732,1,13,0,7844,21.066630685467715,32,Fractional Funded,Individual,4,0,322.17,0,Fully Paid,Good,4,4759.92749509399,6.768380407728006
1004436,30963, 36 months,23.86,F,F5,RN,9 years,RENT,33932.68007609104,Source Verified,Nov-2017,debt_consolidation,debt_consolidation,226xx,SC,10.756353099294731,Dec-1994,708,712,1,8,0,11696,7.006757991618984,11,Whole Funded,Individual,2,0,1212.49,1,Charged Off,Good,4,2827.7233396742536,42.878664365364536
1004437,26920, 36 months,9.31,B,B2,RN,9 years,RENT,84098.9323350999,Source Verified,Jul-2016,debt_consolidation,debt_consolidation,932xx,CO,30.02933535110575,Nov-2007,802,806,0,12,0,4240,49.07067718116609,24,Whole Funded,Individual,9,0,859.94,0,Fully Paid,Excellent,4,7008.244361258326,12.270405477779294
1004438,31826, 36 months,15.25,D,D2,Driver,8 years,MORTGAGE,27948.029534536767,Source Verified,Nov-2016,debt_consolidation,debt_consolidation,902xx,NC,2.2844848363644443,May-1999,802,806,1,6,0,24761,28.69536254487156,23,Whole Funded,Individual,8,0,1107.16,0,Fully Paid,Excellent,4,2329.002461211397,47.53794890470518
1004439,37071, 60 months,6.27,A,A1,RN,4 years,RENT,291378.3636991041,Verified,Dec-2017,credit_card,credit_card,486xx,GA,12.74311418448415,Jun-1994,684,688,0,14,0,23328,35.82033585494673,25,Whole Funded,Individual,1,0,721.35,0,Fully Paid,Good,4,24281.530308258676,2.9707765154927372
1004440,17061, 36 months,22.9,F,F4,Driver,1 year,MORTGAGE,126338.51867070008,Source Verified,Oct-2015,debt_consolidation,debt_consolidation,771xx,VA,36.51064215479144,Nov-2000,846,850,1,9,1,11422,80.69598766658443,14,Fractional Funded,Joint App,5,0,659.54,0,Fully Paid,Excellent,4,10528.209889225007,6.264502768652054
1004441,29810, 36 months,24.6,F,F5,Manager,6 years,MORTGAGE,29222.007341039243,Verified,Jul-2015,debt_consolidation,debt_consolidation,510xx,NC,15.42150303131423,Apr-1991,692,696,0,7,2,1580,32.63207786908334,18,Whole Funded,Individual,8,0,1178.94,1,Charged Off,Good,4,2435.167278419937,48.41310124555212
1004442,23800, 36 months,7.93,A,A5,Engineer,8 years,MORTGAGE,70593.79218744299,Not Verified,Jun-2018,debt_consolidation,debt_consolidation,234xx,AZ,18.81164725097298,Oct-1998,672,676,1,7,1,39026,16.715639534342074,9,Whole Funded,Individual,1,0,745.04,0,Fully Paid,Good,4,5882.816015620249,12.664683002523706
1004443,10940, 36 months,10.92,B,B3,Manager,2 years,RENT,54633.692274997535,Verified,Mar-2017,debt_consolidation,debt_consolidation,937xx,NY,30.114071634218263,Apr-1998,786,790,0,11,0,68,91.16195085786416,14,Fractional Funded,Individual,1,0,357.75,0,Fully Paid,Very Good,4,4552.807689583128,7.857788520664638
1004444,4924, 36 months,5.32,A,A5,Teacher,3 years,RENT,55201.89609297554,Verified,Dec-2016,debt_consolidation,debt_consolidation,858xx,CO,2.152281213027325,May-1993,840,844,1,13,0,48050,73.75633813497113,14,Whole Funded,Individual,1,0,148.29,0,Fully Paid,Excellent,4,4600.158007747962,3.2235849236099687
1004445,29054, 60 months,20.74,E,E4,Sales,8 years,MORTGAGE,45415.81713408564,Verified,Feb-2015,house,house,997xx,NC,28.023744673909228,Apr-1998,756,760,0,9,0,10598,92.86506122511952,9,Fractional Funded,Individual,8,0,781.76,0,Fully Paid,Very Good,4,3784.65142784047,20.65606344217739
1004446,10783, 36 months,11.23,C,C4,Supervisor,1 year,OWN,104412.8335024856,Not Verified,Jun-2015,other,other,376xx,AK,2.576916984064539,Sep-2008,801,805,4,9,0,16917,76.18057257291598,23,Fractional Funded,Individual,4,0,354.2,0,Fully Paid,Excellent,4,8701.069458540467,4.070763963989941
1004447,38253, 36 months,16.78,D,D5,Supervisor,3 years,MORTGAGE,37491.94491256113,Verified,Feb-2018,home_improvement,home_improvement,982xx,RI,22.102427415503044,Jan-1998,776,780,2,16,0,18003,12.348533961972851,18,Whole Funded,Individual,8,0,1359.64,0,Fully Paid,Very Good,4,3124.3287427134273,43.51782773086725
1004448,14233, 36 months,5.78,A,A2,Driver,4 years,RENT,117243.92400572072,Not Verified,Jul-2015,credit_card,credit_card,186xx,KS,24.460262495048223,Dec-2006,738,742,1,13,0,6691,62.983454469786,26,Whole Funded,Individual,8,0,431.58,0,Fully Paid,Good,4,9770.327000476727,4.417252359915301
1004449,25484, 36 months,19.31,E,E3,,3 years,MORTGAGE,154648.8144353144,Not Verified,Sep-2016,debt_consolidation,debt_consolidation,178xx,IL,5.785643311557007,Oct-2000,780,784,1,13,0,5879,56.21665469474999,26,Fractional Funded,Joint App,7,0,938.14,0,Fully Paid,Very Good,4,12887.401202942865,7.27951264360245
1004450,26068, 36 months,15.59,D,D4,Supervisor,6 years,OWN,35721.71016449648,Not Verified,Oct-2018,other,other,175xx,MN,34.03752269581013,Oct-2006,796,800,2,13,0,38988,76.78659706730284,25,Fractional Funded,Individual,3,0,911.21,0,Fully Paid,Very Good,4,2976.8091803747066,30.610292591388117
1004451,1191, 36 months,19.5,E,E3,RN,5 years,RENT,100114.40332261234,Not Verified,Jun-2016,debt_consolidation,debt_consolidation,616xx,WY,22.757308797291397,Sep-1997,724,728,1,15,1,35468,49.255224150351616,17,Whole Funded,Individual,6,0,43.96,0,Fully Paid,Good,4,8342.86694355103,0.5269171892281074
1004452,26074, 36 months,20.79,E,E3,Sales,8 years,MORTGAGE,92674.32000898234,Source Verified,Jul-2017,credit_card,credit_card,839xx,NH,6.190711182257886,Mar-2006,723,727,0,9,0,21390,50.68659239437652,13,Fractional Funded,Individual,4,0,979.53,0,Fully Paid,Good,4,7722.860000748528,12.683513619372361
1004453,5917, 60 months,6.78,A,A4,Driver,10+ years,OWN,18811.27226527559,Not Verified,Feb-2016,debt_consolidation,debt_consolidation,820xx,ME,34.435082221704455,Sep-1996,712,716,0,13,0,19092,57.69795540300365,17,Fractional Funded,Individual,6,0,116.55,0,Fully Paid,Good,4,1567.6060221062992,7.434903818715795
1004454,39599, 60 months,16.56,D,D2,,3 years,RENT,166223.61504250576,Source Verified,Jun-2018,home_improvement,home_improvement,880xx,WY,32.991448965559115,Apr-1996,690,694,0,10,0,37589,59.02537464194684,24,Fractional Funded,Joint App,6,0,974.79,1,Charged Off,Good,4,13851.967920208814,7.037195044163121
1004455,26832, 36 months,18.0,E,E2,Supervisor,10+ years,MORTGAGE,45342.99047431732,Not Verified,Aug-2016,debt_consolidation,debt_consolidation,850xx,NE,26.82837791468532,Sep-2007,689,693,1,4,0,36614,14.365282374539568,9,Whole Funded,Individual,0,0,970.04,1,Charged Off,Good,4,3778.5825395264433,25.6720606167193
1004456,21706, 60 months,15.33,D,D4,Director,8 years,OWN,64936.43882078087,Not Verified,Feb-2015,major_purchase,major_purchase,525xx,NY,16.219289504687552,May-1996,788,792,0,17,0,21438,51.06747851947351,17,Fractional Funded,Individual,9,0,520.15,0,Fully Paid,Very Good,4,5411.369901731739,9.612168627273885
1004457,14682, 60 months,8.65,B,B5,Teacher,< 1 year,MORTGAGE,140180.83149605928,Source Verified,Feb-2016,credit_card,credit_card,120xx,WV,19.767407925358004,Jul-1996,830,834,1,9,0,8995,34.43606974861506,28,Whole Funded,Joint App,5,1,302.29,0,Fully Paid,Excellent,4,11681.73595800494,2.5877147119804143
1004458,27762, 36 months,20.91,E,E5,RN,,MORTGAGE,95763.37315778573,Source Verified,May-2016,debt_consolidation,debt_consolidation,115xx,SC,28.13736104795832,Dec-2001,797,801,0,7,0,6110,70.92911350306206,22,Fractional Funded,Individual,2,0,1044.65,1,Charged Off,Very Good,4,7980.281096482144,13.090391019691038
1004459,24383, 36 months,24.95,F,F3,Manager,5 years,RENT,53194.85611209106,Verified,Feb-2016,wedding,wedding,860xx,OH,12.01475989623088,Jun-2000,667,671,0,14,0,20375,20.35914130235319,32,Fractional Funded,Individual,8,0,968.82,1,Charged Off,Fair,4,4432.904676007588,21.855195877402657
1004460,28796, 36 months,24.39,F,F5,Supervisor,6 years,RENT,97185.10023897208,Source Verified,May-2015,debt_consolidation,debt_consolidation,950xx,AK,23.81674293133154,Apr-1999,699,703,3,17,0,43345,81.85816897937008,21,Whole Funded,Individual,7,0,1135.65,1,Charged Off,Good,4,8098.758353247674,14.022519878551437
1004461,24666, 36 months,20.55,E,E3,Director,8 years,MORTGAGE,120286.15790541476,Source Verified,Nov-2015,debt_consolidation,debt_consolidation,654xx,LA,24.88167323695777,Mar-2005,833,837,0,9,0,33008,15.307657942285546,19,Whole Funded,Individual,0,0,923.6,0,Fully Paid,Excellent,4,10023.846492117897,9.214027775926729
1004462,26662, 60 months,13.36,C,C5,Teacher,< 1 year,MORTGAGE,61584.49657121249,Source Verified,Nov-2016,debt_consolidation,debt_consolidation,719xx,LA,8.883897992955308,Feb-2004,715,719,0,12,0,26289,5.369534032568668,25,Fractional Funded,Individual,4,0,611.57,0,Fully Paid,Good,4,5132.0413809343745,11.916700482423884
1004463,35642, 36 months,11.75,C,C2,Driver,10+ years,MORTGAGE,39643.28291251807,Verified,May-2017,debt_consolidation,debt_consolidation,255xx,ND,5.14577671303579,Mar-2008,664,668,0,5,0,42563,49.4098325818493,17,Whole Funded,Individual,6,0,1179.57,0,Fully Paid,Fair,4,3303.606909376506,35.705519220584925
1004464,38531, 36 months,6.37,A,A2,Sales,,MORTGAGE,73817.97839431341,Verified,Sep-2018,debt_consolidation,debt_consolidation,197xx,IL,6.591822944338621,Oct-1991,696,700,0,8,0,2371,29.2361556388706,20,Fractional Funded,Individual,7,0,1178.66,0,Fully Paid,Good,4,6151.498199526118,19.16053556011442
1004465,11234, 36 months,13.33,C,C2,Manager,,MORTGAGE,36803.78497803665,Not Verified,Aug-2017,debt_consolidation,debt_consolidation,853xx,OK,0.8461660367290236,Aug-2009,685,689,0,11,0,35374,95.64858077586862,17,Fractional Funded,Individual,8,0,380.31,0,Fully Paid,Good,4,3066.9820815030544,12.400137656285857
1004466,10221, 36 months,8.12,B,B5,Driver,< 1 year,MORTGAGE,112885.7991880967,Not Verified,Apr-2015,car,car,702xx,AK,30.04419600710172,Mar-1995,836,840,0,9,0,4370,6.990797532588111,26,Whole Funded,Individual,2,0,320.86,0,Fully Paid,Excellent,4,9407.149932341392,3.41080988724222
1004467,12410, 36 months,10.09,B,B3,,1 year,RENT,35281.539923162774,Verified,Feb-2017,debt_consolidation,debt_consolidation,911xx,SC,32.37829714115526,Nov-2010,741,745,1,7,0,42147,99.9881451626728,14,Fractional Funded,Individual,5,0,400.96,0,Fully Paid,Very Good,4,2940.128326930231,13.637499980099157
1004468,15519, 36 months,22.84,F,F3,Director,5 years,MORTGAGE,39008.64424019922,Source Verified,Jul-2018,medical,medical,500xx,SC,31.984271700230767,Jun-2005,818,822,1,12,2,11191,39.01057226372839,29,Whole Funded,Individual,3,0,599.44,0,Fully Paid,Excellent,4,3250.7203533499346,18.440220469357346
1004469,2051, 36 months,24.37,F,F2,RN,2 years,MORTGAGE,109331.07267898224,Verified,Nov-2018,home_improvement,home_improvement,298xx,WI,37.19940583188557,Nov-1994,796,800,0,11,0,2960,78.67870608999765,19,Fractional Funded,Individual,8,0,80.87,1,Charged Off,Very Good,4,9110.92272324852,0.8876159139583353
1004470,10765, 60 months,23.97,F,F2,Supervisor,10+ years,MORTGAGE,60555.25289236259,Verified,Dec-2018,home_improvement,home_improvement,951xx,SC,3.3908331825307902,Oct-1998,796,800,1,10,0,36513,91.78860034924816,23,Whole Funded,Individual,9,1,309.5,0,Fully Paid,Very Good,4,5046.271074363549,6.1332416637771505
1004471,12382, 60 months,8.87,B,B5,Manager,5 years,OWN,78033.18634022138,Verified,Jan-2018,credit_card,credit_card,720xx,MI,37.22741162430777,Mar-2007,700,704,1,16,0,29375,33.24429972506222,27,Whole Funded,Individual,3,0,256.25,0,Fully Paid,Good,4,6502.7655283517815,3.940631088154123
1004472,13580, 60 months,23.02,F,F5,Project Manager,1 year,MORTGAGE,90294.78286236466,Verified,Aug-2018,credit_card,credit_card,979xx,FL,20.07416578573913,Aug-2007,770,774,1,8,0,33060,26.601354848931624,15,Whole Funded,Individual,0,0,382.98,0,Fully Paid,Very Good,4,7524.565238530388,5.089729278163575
1004473,33323, 60 months,7.83,A,A3,Manager,9 years,MORTGAGE,39460.98237272364,Verified,Sep-2017,debt_consolidation,debt_consolidation,419xx,HI,15.734773005691927,Apr-2006,830,834,0,5,0,39866,73.7444617018242,7,Fractional Funded,Joint App,2,0,672.96,0,Fully Paid,Excellent,4,3288.4151977269703,20.46456908681014
1004474,12939, 60 months,15.15,D,D1,Director,5 years,MORTGAGE,44837.09270036477,Not Verified,Nov-2015,credit_card,credit_card,903xx,NE,5.674337802227263,Feb-2010,827,831,1,7,0,17766,80.08461328415842,22,Whole Funded,Joint App,6,0,308.84,0,Fully Paid,Excellent,4,3736.424391697064,8.265656350126932
1004475,30964, 36 months,17.87,D,D3,Supervisor,6 years,RENT,144962.75809940463,Source Verified,Feb-2017,debt_consolidation,debt_consolidation,431xx,OR,19.330040952695025,Mar-2010,770,774,0,16,0,49898,57.00430190985638,21,Whole Funded,Individual,0,0,1117.4,0,Fully Paid,Very Good,4,12080.229841617052,9.249824007077216
1004476,1307, 36 months,14.25,D,D5,Project Manager,5 years,MORTGAGE,88909.42934222295,Not Verified,Dec-2016,debt_consolidation,debt_consolidation,535xx,MS,27.26814946915781,Feb-1997,723,727,1,9,0,6017,22.28955031724563,12,Fractional Funded,Individual,4,0,44.83,0,Fully Paid,Good,4,7409.119111851913,0.6050651814773527
1004477,4359, 36 months,24.04,F,F4,Project Manager,1 year,OWN,48381.44623851361,Not Verified,Dec-2016,home_improvement,home_improvement,624xx,CO,3.5569969290600723,Jul-2005,845,849,4,17,0,45094,36.12330571810263,19,Fractional Funded,Individual,0,0,171.11,0,Fully Paid,Excellent,4,4031.7871865428006,4.244023607474292
1004478,30648, 36 months,11.66,C,C5,RN,4 years,RENT,70998.38146336985,Verified,Oct-2016,debt_consolidation,debt_consolidation,861xx,KS,39.11192787198499,Nov-2002,790,794,0,14,0,1156,93.27610801630844,31,Whole Funded,Individual,7,0,1012.98,0,Fully Paid,Very Good,4,5916.531788614154,17.121179031766403
1004479,36944, 36 months,15.55,D,D5,Project Manager,9 years,MORTGAGE,53687.21369309046,Not Verified,Mar-2015,credit_card,credit_card,123xx,DC,36.67090805933847,Aug-2005,670,674,1,14,0,49132,26.62518429216196,25,Whole Funded,Individual,6,0,1290.65,1,Charged Off,Good,4,4473.934474424205,28.848209721849056
1004480,35019, 60 months,6.51,A,A4,Project Manager,5 years,RENT,101117.64813627517,Source Verified,Sep-2016,debt_consolidation,debt_consolidation,409xx,SD,35.48971820522314,Nov-2009,797,801,1,5,0,18924,37.37812583982437,6,Whole Funded,Individual,1,0,685.35,0,Fully Paid,Very Good,4,8426.47067802293,8.133298342655612
1004481,39134, 36 months,22.04,F,F5,Driver,7 years,MORTGAGE,66540.99013170673,Source Verified,Nov-2016,credit_card,credit_card,380xx,MI,16.382615396592072,Jul-2004,835,839,0,10,0,34782,92.6788134010417,22,Fractional Funded,Individual,0,0,1495.36,0,Fully Paid,Excellent,4,5545.082510975561,26.96731738509185
1004482,28323, 36 months,13.27,C,C3,Engineer,8 years,MORTGAGE,56292.34493056408,Source Verified,Oct-2018,credit_card,credit_card,569xx,NJ,34.23904323559296,Dec-1997,725,729,0,13,0,12500,74.08423342625412,22,Fractional Funded,Individual,9,0,958.0,0,Fully Paid,Good,4,4691.028744213673,20.421959707274898
1004483,7226, 36 months,19.01,E,E4,Project Manager,4 years,MORTGAGE,31236.92565287902,Verified,Mar-2015,debt_consolidation,debt_consolidation,307xx,KS,5.017457867198463,Nov-1995,668,672,2,11,0,17843,77.19038776726221,29,Whole Funded,Individual,2,0,264.91,1,Charged Off,Fair,4,2603.0771377399183,10.176801761241853
1004484,22689, 36 months,18.64,E,E1,,,RENT,88539.27848725517,Not Verified,Feb-2018,other,other,202xx,NY,36.43024749856171,Jan-1990,672,676,2,10,0,17445,6.487594399928065,26,Fractional Funded,Individual,3,0,827.56,1,Charged Off,Good,4,7378.273207271264,11.216174526912912
1004485,31971, 60 months,18.53,E,E5,Sales,6 years,MORTGAGE,48894.109379455454,Verified,Feb-2015,debt_consolidation,debt_consolidation,370xx,WA,34.18671470908028,Mar-2010,787,791,3,5,0,23141,58.34991860804825,10,Whole Funded,Individual,4,0,821.1,0,Fully Paid,Very Good,4,4074.509114954621,20.152120828158825
1004486,26954, 36 months,15.14,D,D1,Manager,3 years,RENT,108125.15780766992,Not Verified,May-2017,credit_card,credit_card,771xx,SD,23.486603050627444,Jul-2008,777,781,1,8,0,33970,41.889370146529394,18,Whole Funded,Individual,8,0,936.22,0,Fully Paid,Very Good,4,9010.429817305827,10.390403332389925
1004487,25423, 36 months,10.55,B,B1,Teacher,9 years,OWN,20895.192762270734,Not Verified,Dec-2018,debt_consolidation,debt_consolidation,690xx,SC,26.493694185107515,Dec-2003,781,785,1,15,0,35101,47.7341439174948,27,Whole Funded,Individual,7,0,826.91,0,Fully Paid,Very Good,4,1741.2660635225611,47.48900913667212
1004488,31391, 36 months,17.5,D,D4,Manager,,RENT,44098.80870185059,Source Verified,Mar-2018,credit_card,credit_card,582xx,FL,14.028676127107698,Feb-2004,681,685,0,5,0,18632,63.89926946188197,10,Fractional Funded,Individual,1,0,1127.0,0,Fully Paid,Good,4,3674.9007251542157,30.66749510499242
1004489,15330, 60 months,24.24,F,F2,RN,4 years,MORTGAGE,87064.16563721371,Not Verified,Mar-2018,debt_consolidation,debt_consolidation,485xx,LA,37.95355974730937,Aug-2004,721,725,0,11,0,12113,4.770659180742398,27,Fractional Funded,Individual,1,0,443.15,1,Charged Off,Good,4,7255.347136434476,6.107908989972587
1004490,5891, 36 months,21.68,E,E1,Project Manager,< 1 year,RENT,59713.13272929638,Source Verified,Aug-2015,small_business,small_business,398xx,WA,2.670494158285148,Dec-1995,769,773,0,11,0,44707,87.74550370155474,14,Whole Funded,Individual,4,0,224.01,0,Fully Paid,Very Good,4,4976.094394108032,4.5017232845349575
1004491,5992, 36 months,7.18,A,A1,Director,2 years,MORTGAGE,41382.04230060279,Verified,Sep-2016,home_improvement,home_improvement,539xx,NV,35.6399819253615,May-1997,680,684,0,12,0,37955,26.437742035535493,25,Fractional Funded,Individual,3,0,185.51,0,Fully Paid,Good,4,3448.503525050233,5.379434837529932
1004492,2961, 60 months,5.46,A,A2,Driver,1 year,RENT,119323.96677941298,Not Verified,Mar-2015,credit_card,credit_card,195xx,VT,10.457737455443612,Oct-1998,727,731,2,11,0,6516,80.55061481572962,28,Whole Funded,Individual,2,0,56.5,0,Fully Paid,Good,4,9943.663898284414,0.5682010230630178
1004493,13497, 36 months,14.98,D,D3,Manager,5 years,MORTGAGE,106722.07743184798,Not Verified,Jun-2017,debt_consolidation,debt_consolidation,327xx,SD,32.20359980099476,May-2002,704,708,1,8,0,45092,75.57388125967108,19,Whole Funded,Individual,6,0,467.75,0,Fully Paid,Good,4,8893.506452653999,5.25945533957997
1004494,33551, 36 months,20.52,E,E2,Project Manager,8 years,MORTGAGE,37905.06586836549,Source Verified,Dec-2018,other,other,516xx,VA,1.9771087743023184,Jan-2002,723,727,1,18,1,1273,71.71939606332161,29,Fractional Funded,Individual,6,0,1255.78,0,Fully Paid,Good,4,3158.7554890304577,39.75553044105502
1004495,11848, 36 months,11.28,C,C3,Project Manager,9 years,RENT,54822.313247980295,Not Verified,Jan-2017,home_improvement,home_improvement,674xx,MN,9.771189385295433,Feb-2006,758,762,1,12,1,47811,84.00003531203514,12,Fractional Funded,Individual,4,0,389.46,0,Fully Paid,Very Good,4,4568.526103998358,8.524850053043277
1004496,14255, 60 months,19.02,E,E3,,2 years,MORTGAGE,33635.01013458908,Source Verified,Sep-2018,debt_consolidation,debt_consolidation,385xx,NM,7.912014858383562,Jun-1996,788,792,0,6,0,42084,98.86662224402195,13,Whole Funded,Individual,8,0,369.94,0,Fully Paid,Very Good,4,2802.917511215757,13.19839055269021
1004497,5567, 36 months,23.64,F,F2,Supervisor,,MORTGAGE,51730.75335147212,Verified,Sep-2017,debt_consolidation,debt_consolidation,594xx,FL,39.13053261621867,Dec-1991,729,733,1,3,0,38732,11.19001779789006,20,Whole Funded,Individual,8,0,217.36,0,Fully Paid,Good,4,4310.896112622677,5.04210712393535
